ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11859792,JC471501,10/13/2019 06:39:00 PM,043XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1115,011,28,26,08B,1147395,1898656,2019,10/20/2019 04:03:03 PM,41.877872277,-87.734267661,"(41.877872277, -87.734267661)"
10230245,HY417711,08/29/2015 12:00:00 PM,051XX W WASHINGTON BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CURRENCY EXCHANGE,false,false,1533,015,28,25,11,1142243,1900021,2015,02/10/2018 03:50:01 PM,41.881715129,-87.753150884,"(41.881715129, -87.753150884)"
10230246,HY417677,09/10/2015 08:57:00 AM,042XX W POTOMAC AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,2534,025,37,23,08B,1147832,1908320,2015,09/17/2015 11:37:18 AM,41.904382969,-87.732414584,"(41.904382969, -87.732414584)"
10230247,HY417615,09/10/2015 07:51:00 AM,010XX N LAWLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,true,true,1531,015,37,25,08B,1142504,1906453,2015,02/10/2018 03:50:01 PM,41.899360459,-87.752032482,"(41.899360459, -87.752032482)"
10230248,HY417768,09/09/2015 08:15:00 PM,024XX N AUSTIN AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,2512,025,29,19,03,1135992,1915526,2015,02/10/2018 03:50:01 PM,41.924376453,-87.775734687,"(41.924376453, -87.775734687)"
10230250,HY417600,09/10/2015 06:04:00 AM,005XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,0624,006,6,44,05,1181155,1852744,2015,02/10/2018 03:50:01 PM,41.751172608,-87.611725793,"(41.751172608, -87.611725793)"
10230256,HY417662,09/10/2015 03:30:00 AM,057XX S WABASH AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0232,002,20,40,06,1177692,1867058,2015,02/10/2018 03:50:01 PM,41.790530763,-87.623983254,"(41.790530763, -87.623983254)"
10230258,HY416710,08/27/2015 12:01:00 AM,057XX S MICHIGAN AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0232,002,20,40,10,1178137,1866990,2015,02/10/2018 03:50:01 PM,41.790334078,-87.622353626,"(41.790334078, -87.622353626)"
10230259,HY417815,09/10/2015 11:00:00 AM,051XX S WENTWORTH AVE,0890,THEFT,FROM BUILDING,POLICE FACILITY/VEH PARKING LOT,false,false,0225,002,3,37,06,1175826,1871120,2015,02/10/2018 03:50:01 PM,41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
10230260,HY417659,09/10/2015 08:57:00 AM,008XX W 59TH ST,0560,ASSAULT,SIMPLE,GAS STATION,true,false,0712,007,16,68,08A,1171833,1865730,2015,02/10/2018 03:50:01 PM,41.78701723,-87.645505595,"(41.78701723, -87.645505595)"
10230261,HY417787,09/09/2015 06:30:00 AM,029XX S BONFIELD ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,0913,009,11,60,14,1168876,1885671,2015,02/10/2018 03:50:01 PM,41.841801835,-87.655771068,"(41.841801835, -87.655771068)"
10230262,HY417771,09/09/2015 04:18:00 PM,056XX S PAULINA ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0715,007,15,67,08A,1165973,1867271,2015,02/10/2018 03:50:01 PM,41.791372559,-87.666947776,"(41.791372559, -87.666947776)"
10230263,HY417775,09/10/2015 09:42:00 AM,0000X W HURON ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1832,018,42,8,06,1175978,1905065,2015,02/10/2018 03:50:01 PM,41.89486351,-87.629125336,"(41.89486351, -87.629125336)"
10230264,HY417739,09/09/2015 09:00:00 PM,082XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0613,006,21,71,14,1171078,1850272,2015,02/10/2018 03:50:01 PM,41.7446151,-87.648724941,"(41.7446151, -87.648724941)"
10230266,HY417806,08/23/2015 09:00:00 AM,001XX S STATE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,0112,001,42,32,06,1176400,1899863,2015,02/10/2018 03:50:01 PM,41.880579428,-87.627732563,"(41.880579428, -87.627732563)"
10230267,HY417796,09/04/2015 02:05:00 PM,019XX W GRAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,1221,012,26,24,11,1163282,1903499,2015,02/10/2018 03:50:01 PM,41.890842763,-87.675798158,"(41.890842763, -87.675798158)"
10230268,HY417762,09/09/2015 10:30:00 AM,026XX W 13TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1023,010,28,29,26,1158791,1894033,2015,02/10/2018 03:50:01 PM,41.864960415,-87.692550901,"(41.864960415, -87.692550901)"
10230271,HY416680,09/09/2015 01:05:00 PM,001XX W LAKE ST,0870,THEFT,POCKET-PICKING,CTA STATION,false,false,0122,001,42,32,06,1175401,1901736,2015,02/10/2018 03:50:01 PM,41.885741529,-87.631344503,"(41.885741529, -87.631344503)"
10230272,HY417696,09/09/2015 03:30:00 PM,085XX S INGLESIDE AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0632,006,8,44,06,1184042,1848646,2015,02/10/2018 03:50:01 PM,41.739860331,-87.601274245,"(41.739860331, -87.601274245)"
10230273,HY417793,09/10/2015 10:50:00 AM,022XX S SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1024,010,22,30,14,1155042,1888925,2015,02/10/2018 03:50:01 PM,41.851019455,-87.706450497,"(41.851019455, -87.706450497)"
10230274,HY417807,09/09/2015 08:58:00 PM,009XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1822,018,32,8,06,1169767,1910845,2015,02/10/2018 03:50:01 PM,41.910861801,-87.651767806,"(41.910861801, -87.651767806)"
10230275,HY417569,09/10/2015 06:00:00 AM,009XX W WINDSOR AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1914,019,46,3,06,1169122,1930374,2015,02/10/2018 03:50:01 PM,41.964464293,-87.653568417,"(41.964464293, -87.653568417)"
10230276,HY393965,08/23/2015 01:30:00 AM,009XX W EASTWOOD AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1914,019,46,3,06,1169124,1931077,2015,02/10/2018 03:50:01 PM,41.966393303,-87.653540556,"(41.966393303, -87.653540556)"
10230277,HY417718,09/06/2015 10:30:00 PM,061XX S ROCKWELL ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,0825,008,15,66,06,1160094,1863807,2015,02/10/2018 03:50:01 PM,41.781989896,-87.688600214,"(41.781989896, -87.688600214)"
10230278,HY417821,08/01/2015 10:00:00 AM,004XX E 103RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0511,005,9,49,26,1180910,1836763,2015,02/10/2018 03:50:01 PM,41.707324449,-87.613113594,"(41.707324449, -87.613113594)"
10230280,HY417812,09/10/2015 07:30:00 AM,055XX S ROCKWELL ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0824,008,16,63,04A,1159975,1867937,2015,02/10/2018 03:50:01 PM,41.793325627,-87.688923014,"(41.793325627, -87.688923014)"
10230281,HY417766,09/03/2015 12:00:00 AM,017XX N KOSTNER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,2533,025,31,23,11,1146787,1911143,2015,02/10/2018 03:50:01 PM,41.912149595,-87.736181,"(41.912149595, -87.736181)"
10230282,HY417799,09/10/2015 10:40:00 AM,0000X N DEARBORN ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0112,001,42,32,06,1175937,1900516,2015,02/10/2018 03:50:01 PM,41.882381731,-87.629412971,"(41.882381731, -87.629412971)"
10230283,HY417745,08/26/2015 12:00:00 AM,013XX W WRIGHTWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1932,019,32,7,11,1167076,1917390,2015,09/17/2015 11:37:18 AM,41.928879911,-87.661465158,"(41.928879911, -87.661465158)"
10230284,HY417808,08/10/2015 07:00:00 AM,025XX S LEAVITT ST,0810,THEFT,OVER $500,WAREHOUSE,false,false,1034,010,25,31,06,1162111,1886929,2015,02/10/2018 03:50:01 PM,41.845397686,-87.680561391,"(41.845397686, -87.680561391)"
10230285,HY417743,09/10/2015 07:00:00 AM,044XX N WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1912,019,47,4,05,1163023,1929471,2015,02/10/2018 03:50:01 PM,41.962117005,-87.676018148,"(41.962117005, -87.676018148)"
10230288,HY417666,09/07/2015 09:30:00 PM,030XX E 93RD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0424,004,10,46,05,1198286,1843882,2015,02/10/2018 03:50:01 PM,41.726443189,-87.549246279,"(41.726443189, -87.549246279)"
10230289,HY417637,09/09/2015 06:00:00 PM,014XX W ERIE ST,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,1215,012,27,24,06,1166738,1904460,2015,02/10/2018 03:50:01 PM,41.893406441,-87.663078485,"(41.893406441, -87.663078485)"
10230290,HY417776,09/10/2015 09:50:00 AM,056XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0711,007,3,68,08B,1175248,1867578,2015,02/10/2018 03:50:01 PM,41.792012683,-87.632929197,"(41.792012683, -87.632929197)"
10230291,HY417761,09/10/2015 09:30:00 AM,062XX S MICHIGAN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,0311,003,20,40,04A,1178263,1863570,2015,02/10/2018 03:50:01 PM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
10230292,HY417642,09/10/2015 07:40:00 AM,005XX E 60TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0313,003,20,42,08B,1180812,1865345,2015,02/10/2018 03:50:01 PM,41.785758923,-87.612595762,"(41.785758923, -87.612595762)"
10230293,HY417715,09/10/2015 07:20:00 AM,068XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,true,0321,003,5,43,14,1186719,1859914,2015,02/10/2018 03:50:01 PM,41.770717886,-87.591110049,"(41.770717886, -87.591110049)"
10230294,HY417748,09/10/2015 08:45:00 AM,080XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,0631,006,8,44,08A,1182949,1851967,2015,02/10/2018 03:50:01 PM,41.74899896,-87.605175838,"(41.74899896, -87.605175838)"
10230297,HY417713,09/10/2015 02:50:00 AM,065XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0831,008,15,66,14,1158836,1861188,2015,02/10/2018 03:50:01 PM,41.774828777,-87.693283868,"(41.774828777, -87.693283868)"
10230301,HY417707,09/10/2015 08:30:00 AM,010XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0124,001,2,28,06,1173291,1895810,2015,02/10/2018 03:50:01 PM,41.869527301,-87.639268759,"(41.869527301, -87.639268759)"
10230302,HY417839,09/10/2015 11:30:00 AM,030XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1134,011,28,27,18,1156108,1896875,2015,02/10/2018 03:50:01 PM,41.872813691,-87.702323574,"(41.872813691, -87.702323574)"
11243401,JB168974,04/01/2017 12:01:00 AM,019XX W CERMAK RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,false,false,1034,010,25,31,11,,,2017,03/02/2018 03:52:43 PM,,,
10230303,HY417695,09/09/2015 11:25:00 AM,009XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0723,007,16,68,14,1171308,1863061,2015,02/10/2018 03:50:01 PM,41.779704696,-87.647508582,"(41.779704696, -87.647508582)"
10230304,HY417779,09/10/2015 08:00:00 AM,040XX W 56TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,0813,008,13,62,18,1150224,1867157,2015,02/10/2018 03:50:01 PM,41.791380199,-87.724699662,"(41.791380199, -87.724699662)"
10230307,HY417747,09/10/2015 09:45:00 AM,005XX W HARRISON ST,0460,BATTERY,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,0124,001,2,28,08B,1172659,1897574,2015,02/10/2018 03:50:01 PM,41.874381838,-87.641536792,"(41.874381838, -87.641536792)"
10230308,HY417628,09/10/2015 07:14:00 AM,069XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0733,007,6,68,14,1172163,1858942,2015,02/10/2018 03:50:01 PM,41.768382919,-87.644495002,"(41.768382919, -87.644495002)"
10230309,HY416833,09/08/2015 12:00:00 PM,011XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,1212,012,1,24,06,1160197,1907701,2015,02/10/2018 03:50:01 PM,41.902437713,-87.687011559,"(41.902437713, -87.687011559)"
10230310,HY417764,09/10/2015 10:20:00 AM,060XX S TALMAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0825,008,15,66,08B,1159741,1864591,2015,02/10/2018 03:50:01 PM,41.784148557,-87.689872903,"(41.784148557, -87.689872903)"
10230311,HY417627,09/10/2015 08:00:00 AM,001XX W 109TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0513,005,34,49,14,1177287,1832343,2015,02/10/2018 03:50:01 PM,41.695277727,-87.626513815,"(41.695277727, -87.626513815)"
10230312,HY417801,09/09/2015 08:00:00 PM,080XX S RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,0835,008,18,70,06,1158111,1851118,2015,02/10/2018 03:50:01 PM,41.747209934,-87.696215041,"(41.747209934, -87.696215041)"
10230315,HY417803,09/09/2015 04:00:00 PM,050XX N MOODY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1622,016,45,11,05,1134209,1933216,2015,02/10/2018 03:50:01 PM,41.972951311,-87.781868066,"(41.972951311, -87.781868066)"
10230316,HY417419,09/09/2015 06:00:00 PM,007XX E 111TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0531,005,9,50,08B,1183356,1831503,2015,02/10/2018 03:50:01 PM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
10230318,HY416744,09/09/2015 12:01:00 AM,018XX N LARRABEE ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,1813,018,43,7,02,1171987,1912402,2015,02/10/2018 03:50:01 PM,41.915085591,-87.643566379,"(41.915085591, -87.643566379)"
10230319,HY415953,09/02/2015 04:00:00 PM,100XX S COTTAGE GROVE AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,SIDEWALK,false,true,0511,005,9,50,26,1183025,1838766,2015,02/10/2018 03:50:01 PM,41.71277213,-87.605306501,"(41.71277213, -87.605306501)"
10230320,HY417708,09/09/2015 05:30:00 PM,011XX N CLARK ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,1824,018,42,8,07,1175324,1908199,2015,02/10/2018 03:50:01 PM,41.903478069,-87.631433102,"(41.903478069, -87.631433102)"
10230323,HY417558,09/01/2015 08:00:00 AM,084XX S ABERDEEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0613,006,21,71,11,1170454,1848941,2015,02/10/2018 03:50:01 PM,41.740976254,-87.651050024,"(41.740976254, -87.651050024)"
10230325,HY417566,09/02/2015 06:25:00 PM,034XX N CLARK ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,false,false,1924,019,44,6,11,1168839,1923312,2015,02/10/2018 03:50:01 PM,41.945092059,-87.6548145,"(41.945092059, -87.6548145)"
10230328,HY417551,08/22/2015 10:20:00 AM,023XX W CERMAK RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1234,012,25,31,11,1161101,1889344,2015,02/10/2018 03:50:01 PM,41.852045705,-87.684200992,"(41.852045705, -87.684200992)"
10230329,HY416745,09/02/2015 05:00:00 PM,048XX S Indiana Ave,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,0224,002,3,38,06,1178419,1872882,2015,09/17/2015 11:37:18 AM,41.806495867,-87.621140619,"(41.806495867, -87.621140619)"
10230330,HY417714,09/09/2015 11:30:00 PM,023XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1432,014,32,22,06,1160247,1915892,2015,02/10/2018 03:50:01 PM,41.924913394,-87.686601029,"(41.924913394, -87.686601029)"
10230331,HY417559,09/09/2015 09:00:00 PM,105XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2232,022,34,73,07,1172180,1835015,2015,02/10/2018 03:50:01 PM,41.70272359,-87.645133992,"(41.70272359, -87.645133992)"
10230334,HY417841,09/10/2015 11:34:00 AM,054XX S HERMITAGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0932,009,16,61,18,1165607,1868570,2015,02/10/2018 03:50:01 PM,41.794944951,-87.668252976,"(41.794944951, -87.668252976)"
10230337,HY417778,09/06/2015 08:00:00 PM,015XX W GARFIELD BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0934,009,16,61,06,1167189,1868262,2015,02/10/2018 03:50:01 PM,41.79406603,-87.662460592,"(41.79406603, -87.662460592)"
10230338,HY417706,09/10/2015 08:45:00 AM,015XX W JONQUIL TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,2422,024,49,1,08B,1164506,1950995,2015,02/10/2018 03:50:01 PM,42.021148122,-87.669952775,"(42.021148122, -87.669952775)"
10230339,HY417835,09/10/2015 12:00:00 AM,027XX W LOGAN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1411,014,35,22,14,1157771,1917174,2015,02/10/2018 03:50:01 PM,41.92848218,-87.695663951,"(41.92848218, -87.695663951)"
10230340,HY417845,09/10/2015 11:47:00 AM,071XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0735,007,17,67,06,1166911,1857552,2015,09/17/2015 11:37:18 AM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
10230341,HY417860,09/10/2015 11:55:00 AM,042XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,STREET,false,true,1115,011,28,26,08A,1148216,1898350,2015,02/10/2018 03:50:01 PM,41.877016813,-87.731261005,"(41.877016813, -87.731261005)"
10230342,HY417851,08/12/2015 10:00:00 AM,002XX E CHESTNUT ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1833,018,42,8,11,1178183,1906384,2015,02/10/2018 03:50:01 PM,41.898432958,-87.620986853,"(41.898432958, -87.620986853)"
10230343,HY417869,03/03/2015 12:00:00 PM,001XX S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0112,001,42,32,06,1176405,1899613,2015,02/10/2018 03:50:01 PM,41.879893301,-87.627721751,"(41.879893301, -87.627721751)"
10230345,HY417858,09/10/2015 12:05:00 PM,062XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,2433,024,40,77,26,1164509,1941813,2015,02/10/2018 03:50:01 PM,41.995952467,-87.670203469,"(41.995952467, -87.670203469)"
10230346,HY417608,09/10/2015 07:45:00 AM,035XX S INDIANA AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,true,false,0212,002,3,35,08B,1178180,1881642,2015,02/10/2018 03:50:01 PM,41.830539469,-87.621751114,"(41.830539469, -87.621751114)"
10230347,HY417723,09/10/2015 07:41:00 AM,036XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1133,011,24,27,18,1152171,1896781,2015,02/10/2018 03:50:01 PM,41.872634256,-87.71678069,"(41.872634256, -87.71678069)"
10230348,HY417800,09/08/2015 07:30:00 PM,063XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0312,003,20,42,08B,1182650,1863246,2015,02/10/2018 03:50:01 PM,41.7799566,-87.605921959,"(41.7799566, -87.605921959)"
10230349,HY417091,09/08/2015 11:30:00 PM,021XX N NARRAGANSETT AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2512,025,29,19,08A,1133400,1913575,2015,02/10/2018 03:50:01 PM,41.919068531,-87.785304768,"(41.919068531, -87.785304768)"
10230350,HY417813,09/10/2015 10:10:00 AM,020XX W WASHINGTON BLVD,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",false,false,1223,012,2,28,08B,1162820,1900686,2015,02/10/2018 03:50:01 PM,41.883133362,-87.677573795,"(41.883133362, -87.677573795)"
10230351,HY417881,09/10/2015 08:50:00 AM,101XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,0511,005,8,50,08A,1186340,1838033,2015,02/10/2018 03:50:01 PM,41.710683135,-87.593189133,"(41.710683135, -87.593189133)"
10230353,HY417861,08/11/2015 10:40:00 PM,039XX N LAKE SHORE DR,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1925,019,46,6,06,1171455,1926529,2015,02/10/2018 03:50:01 PM,41.95386239,-87.64510423,"(41.95386239, -87.64510423)"
10230355,HY417908,09/10/2015 12:35:00 PM,023XX S PRINCETON AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0914,009,25,34,08B,1174576,1888962,2015,02/10/2018 03:50:01 PM,41.850707296,-87.634755775,"(41.850707296, -87.634755775)"
10230356,HY417847,09/10/2015 11:30:00 AM,007XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,012,27,28,06,1171420,1900762,2015,09/17/2015 11:37:18 AM,41.883157242,-87.645992071,"(41.883157242, -87.645992071)"
10230358,HY417849,08/17/2015 02:01:00 PM,007XX E GRAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESTAURANT,false,false,1834,018,42,8,10,1181819,1904130,2015,02/10/2018 03:50:01 PM,41.892164276,-87.607702294,"(41.892164276, -87.607702294)"
11244115,JB169766,12/05/2017 12:00:00 PM,023XX S MILLARD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,1013,010,22,30,11,,,2017,03/02/2018 03:54:48 PM,,,
10230359,HY417683,09/09/2015 08:30:00 PM,018XX N WINCHESTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1434,014,32,22,05,1163066,1912277,2015,02/10/2018 03:50:01 PM,41.914934786,-87.676344527,"(41.914934786, -87.676344527)"
11243981,JB168512,01/28/2014 12:00:00 PM,008XX W 53RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0934,009,20,61,11,,,2014,03/02/2018 03:54:48 PM,,,
10230360,HY417620,09/01/2015 09:00:00 AM,082XX S COMMERCIAL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0424,004,7,46,26,1197620,1850999,2015,02/10/2018 03:50:01 PM,41.74598942,-87.551449002,"(41.74598942, -87.551449002)"
10230361,HY417900,09/09/2015 05:30:00 PM,039XX W IRVING PARK RD,0870,THEFT,POCKET-PICKING,CTA STATION,false,false,1723,017,39,16,06,1149094,1926284,2015,02/10/2018 03:50:01 PM,41.953653425,-87.727312479,"(41.953653425, -87.727312479)"
10230362,HY417888,09/09/2015 10:00:00 AM,030XX N MILWAUKEE AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,2523,025,35,21,06,1151180,1920096,2015,02/10/2018 03:50:01 PM,41.936632344,-87.719806901,"(41.936632344, -87.719806901)"
10230363,HY417554,09/09/2015 05:45:00 PM,027XX W LOGAN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1411,014,35,22,14,1157502,1917169,2015,02/10/2018 03:50:01 PM,41.928473945,-87.696652572,"(41.928473945, -87.696652572)"
10230364,HY417867,09/10/2015 12:01:00 PM,010XX N CLEVELAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1823,018,27,8,18,1172695,1907213,2015,02/10/2018 03:50:01 PM,41.900831052,-87.641119134,"(41.900831052, -87.641119134)"
10230368,HY417826,09/10/2015 10:30:00 AM,004XX S PLYMOUTH CT,0890,THEFT,FROM BUILDING,LIBRARY,true,false,0113,001,2,32,06,1176141,1898406,2015,02/10/2018 03:50:01 PM,41.876587174,-87.628727499,"(41.876587174, -87.628727499)"
11045871,JA380971,01/02/2009 04:00:00 PM,028XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0133,001,4,35,11,,,2009,08/08/2017 03:53:58 PM,,,
10230369,HY417865,09/10/2015 11:30:00 AM,038XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BARBERSHOP,true,true,1122,011,28,26,08B,1150773,1899737,2015,10/09/2015 03:56:45 PM,41.880773289,-87.721836097,"(41.880773289, -87.721836097)"
10230371,HY417729,09/10/2015 09:45:00 AM,006XX S KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1131,011,24,26,14,1147818,1896930,2015,02/10/2018 03:50:01 PM,41.873127819,-87.732758839,"(41.873127819, -87.732758839)"
10230372,HY417610,09/09/2015 11:41:00 PM,001XX N LOTUS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,1523,015,28,25,26,1139924,1900632,2015,02/10/2018 03:50:01 PM,41.883434496,-87.761651367,"(41.883434496, -87.761651367)"
10230373,HY417840,09/10/2015 10:09:00 AM,075XX S KINGSTON AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,true,false,0421,004,7,43,24,1194505,1855417,2015,02/10/2018 03:50:01 PM,41.758189864,-87.562717776,"(41.758189864, -87.562717776)"
10230374,HY410154,09/04/2015 07:15:00 AM,013XX N OAKLEY BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1424,014,1,24,06,1160831,1908844,2015,02/10/2018 03:50:01 PM,41.905561063,-87.684651026,"(41.905561063, -87.684651026)"
10230376,HY417879,09/10/2015 11:43:00 AM,079XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,true,false,0624,006,6,44,03,1182931,1852587,2015,02/10/2018 03:50:01 PM,41.750700724,-87.60522257,"(41.750700724, -87.60522257)"
10230377,HY417872,09/10/2015 11:20:00 AM,031XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1222,012,28,27,18,1155411,1899849,2015,02/10/2018 03:50:01 PM,41.880988683,-87.704802634,"(41.880988683, -87.704802634)"
